n,score
1315,410.0584492242956
1316,440.88183000674627
1317,676.9178397758387
1318,659.3388126150505
1319,490.1473110054061
1320,528.2351698466878
1321,517.7949183421172
1322,360.9916188579005
1323,585.1776058460902
1324,552.1697026787576
1325,700.2918253894858
1326,769.0180205918873
1327,797.0952677206352
1328,834.1769014747059
1329,751.3106723367622
1330,489.2391551616743
1331,453.58513069838494
1332,686.1657137050942
1333,641.976085693685
1334,452.4452046647961
1335,411.02014013389834
1336,429.4479583138449
1337,734.152703090458
1338,398.3541988920315
1339,688.5792945280137
1340,571.6036142599718
1341,522.6518780623807
1342,619.4658325856186
1343,775.0512946650175
1344,703.9864234274206
1345,524.0761704425544
1346,726.0020695513391
1347,574.8204749381257
1348,425.2392168650256
1349,637.7515499655959
1350,360.35371005750414
1351,574.5257346282041
1352,686.6117344638502
1353,630.4975734324122
1354,427.7456170893279
1355,547.2135615918132
1356,492.3202875867896
1357,507.7094584018857
1358,387.27187205688244
1359,821.1829589829772
1360,363.5450065779339
1361,573.7769788122284
1362,421.2431817703165
1363,657.0713187552426
1364,753.2601010683798
1365,746.2451952202966
1366,625.3671142166781
1367,629.643347081848
1368,648.2987852213602
1369,460.71301050250776
1370,355.1258113527023
1371,536.1736391298759
1372,533.5219616887597
1373,738.5809717395956
1374,404.29896181873846
1375,554.2769204078196
1376,409.5589184609074
1377,478.17402212647715
1378,711.3379388461993
1379,602.5779514647757
1380,759.3760028092665
1381,347.39521122668214
1382,398.29897673309233
1383,460.2408821853059
1384,414.2729825429482
1385,589.6381474281243
1386,657.7114318821946
1387,654.3165755592108
1388,493.0884078361515
1389,550.6017000780495
1390,529.2000248138241
1391,622.8687015793747
1392,732.4132991456621
1393,376.6440392463292
1394,685.5151580066928
1395,687.2588908579962
1396,508.4595332428253
1397,397.873399518258
1398,619.3478034752833
1399,474.6819704218136
1400,369.4456850433521
1401,678.9458344464983
1402,615.3536212521936
1403,480.038236539525
1404,582.9498802336518
1405,636.9076889803234
1406,737.2787537844172
1407,417.3245138677993
1408,342.852659734546
1409,544.2411725104146
1410,735.522000894905
1411,620.048052197009
1412,544.0286562694868
1413,327.6329480215964
1414,399.67349673067343
1415,361.43073426870563
1416,533.2163389307182
1417,617.8678762825483
1418,407.6762665439041
1419,518.5262703728024
1420,712.8785926231872
1421,482.8937124111153
1422,659.8189212896605
1423,464.411425901798
1424,687.4106627390681
1425,660.4755560223662
1426,407.12364258681947
1427,670.6812879016803
1428,533.5920786908185
1429,600.4895250736564
1430,474.3159343331932
1431,718.0190784188884
1432,477.5353920736111
1433,551.4682441136232
1434,355.19708525451057
1435,738.7914385080047
1436,330.40099471863175
1437,585.0556521210425
1438,540.3234323708965
1439,409.25506581462986
1440,583.3223434109743
1441,577.5337283909936
1442,591.5199293823516
1443,480.4097483143836
1444,688.1891391367953
1445,317.2666063448098
1446,521.6003324393192
1447,568.7467905794115
1448,493.99792953490896
1449,421.7332347622171
1450,460.59557156546106
1451,554.231501168448
1452,406.0780572044599
1453,636.3412007173511
1454,361.7727142448592
1455,660.226543598067
1456,647.7266361666512
1457,395.3391427752525
1458,502.5731766342428
1459,349.1307097055248
1460,457.9541205700244
1461,387.7536286872683
1462,596.9847040938724
1463,494.34744985940415
1464,739.507555104144
1465,515.5202063577075
1466,596.2223006608538
1467,652.6563000491914
1468,332.9946371426657
1469,472.76124218332694
1470,563.0982230048177
1471,552.1258913811803
1472,489.43834223212684
1473,398.297394614156
1474,318.1954211009114
1475,485.2937458616102
1476,571.8076269589657
1477,438.31020373766285
1478,400.0995291496076
1479,542.5407836132064
1480,352.46049585341217
1481,675.8519215086499
1482,611.3560225602007
1483,451.3906694017914
1484,651.603878897776
1485,532.8346886243158
1486,380.61920426234974
1487,337.02289771027824
1488,319.01197089943093
1489,629.1068248199152
1490,616.8806524666514
1491,505.77971820340036
1492,450.112012365186
1493,476.3741022721231
1494,617.1297218083598
1495,519.0335511160307
1496,418.0417078447626
1497,728.0203794642827
1498,595.3350822359264
1499,549.629864176372
1500,534.7023368429059
