n,score
1305,28.951151876079106
1306,25.165406078485212
1307,28.470164793905607
1308,24.175891911676946
1309,29.683761938057266
1310,25.663332706035526
1311,29.26351362320763
1312,27.642638885136666
1313,26.007788251656923
1314,28.14650232826863
1315,26.01904977558402
1316,25.893755620579324
1317,24.670989022949094
1318,23.278024098679065
1319,20.588143044348453
1320,26.870017162226638
1321,25.36309304181946
1322,21.30928252020211
1323,26.075178230707706
1324,18.384090933377138
1325,27.584619768277186
1326,17.47016377343054
1327,27.267437601559244
1328,18.748017040781477
1329,26.633279546703598
1330,22.37861845139049
1331,26.341207510488058
1332,21.618939810559592
1333,23.794753910300084
1334,25.316761381822367
1335,24.103661356440405
1336,41.72956792030295
1337,33.58735242137989
1338,19.923316864973238
1339,40.7928237126231
1340,42.12062513510449
1341,34.45128761874799
1342,71.81816794036173
1343,45.59701129659344
1344,68.28629199756578
1345,50.13099739849437
1346,79.63760364835132
1347,48.618085534017645
1348,112.01695618827722
1349,74.94242875652162
1350,133.9197459707739
1351,73.97423032425884
1352,152.54202757203007
1353,171.98185780334867
1354,113.00605279927227
1355,111.51402548985932
1356,161.18071577598639
1357,120.0734198305074
