n,score
2626,294.5850259003892
2627,514.8792239875659
2628,269.0437605926049
2629,297.95883674496855
2630,374.73944271497936
2631,326.1237371581142
2632,252.71332433378217
2633,242.36115406490075
2634,335.0559336503066
2635,309.3841809500139
2636,336.41129247773034
2637,336.91139377362737
2638,356.157776827711
2639,233.01491989023916
2640,373.90111070323485
2641,229.71687940663128
2642,362.3469481216243
2643,223.3502394396146
2644,309.2881799390153
2645,337.0702376708609
2646,511.5101000946322
2647,337.1512198872381
2648,315.23482846347406
2649,296.2625628880871
2650,293.3430703442143
2651,344.7223787596602
2652,369.16891790014165
2653,404.42520287919393
2654,261.8981991829607
2655,346.3809134170247
2656,288.05618251898164
2657,372.58971685852237
2658,423.9087694795957
2659,320.1110136945294
2660,274.77942997132163
2661,582.9486625508758
2662,342.65616265733803
2663,346.6113740249986
2664,384.99311712642265
2665,280.450698579887
2666,453.4065916107154
2667,413.7146440549188
2668,359.47241088695904
2669,272.4605375295177
2670,328.9206171733033
2671,402.45949145937226
2672,371.3279399128308
2673,255.95365251053906
2674,510.79500742897574
2675,280.94676619259116
2676,353.6505619136707
2677,287.1848279840774
2678,403.46223954199166
2679,280.12999502675825
2680,339.83158026504503
2681,356.3087656891796
2682,244.0904315962846
2683,464.5040152458226
2684,341.78322566054214
2685,356.31231658741916
2686,318.17558248133304
2687,316.31439465688595
2688,262.47358850417373
2689,284.56434637107185
2690,352.1384800924987
2691,258.25236903516986
2692,244.6355035545678
2693,554.5106103061029
2694,411.7837896243805
2695,378.9845157800146
2696,392.9096313316184
2697,309.3463112947307
2698,380.86973889304625
2699,337.5410834480428
2700,345.3412034767351
2701,279.55811202231877
2702,343.39269807349115
2703,331.6896487074127
2704,333.3898997439781
2705,364.39907096550405
2706,246.04022354993785
2707,339.15333902743924
2708,297.2938798651609
2709,316.94908745958895
2710,263.9787473834824
2711,247.5791941994907
2712,517.8297106223679
2713,368.7534561880978
2714,394.73786359069004
2715,330.4678219543232
2716,340.0694758584417
2717,335.09013885604503
2718,323.7564500261427
2719,308.7650915366964
2720,251.74036957130528
2721,266.3153295266387
2722,363.4328979307554
2723,498.0211480558573
2724,380.0114327102018
2725,318.04410763119415
2726,329.4166703210746
2727,349.425305118858
2728,457.79022705011465
2729,250.06949994620211
2730,314.3690384196073
2731,310.72107322985494
2732,354.3994867050016
2733,331.9736317716836
2734,386.5157058410053
2735,290.91493060544593
2736,363.17926299605915
2737,273.46393274993056
2738,347.0302907170968
2739,325.2414759570604
2740,347.82374488786064
2741,400.9235697305825
2742,377.0194242194203
2743,245.83867003166688
2744,505.8193772763421
2745,269.5715252044426
2746,263.06682553861486
2747,248.57199099435772
2748,324.13885381560016
2749,346.21526063520935
2750,314.6371100976333
2751,330.8808687096974
2752,253.09524278854764
2753,354.1738481454323
2754,320.0151748543951
2755,238.60500849203368
2756,369.7776002653044
2757,498.8303064477491
2758,336.5700574895994
2759,313.7692291060228
2760,300.0916663500249
2761,315.0240653551779
2762,309.03272662466316
2763,277.89606280348625
2764,372.87671912605185
2765,288.4244953262129
2766,258.92364968420253
2767,310.8375517138799
2768,509.2857073110929
2769,350.0208434654056
2770,238.14642825239667
2771,374.5601158807625
2772,348.17186316307135
2773,299.0511249645029
2774,380.0648637655575
2775,424.99127292067686
2776,291.0451547119571
2777,334.92247038930117
2778,333.2279745521353
2779,348.57460007969826
2780,377.26687692468937
2781,344.79790034997075
2782,274.36872930490944
2783,500.0814006043573
2784,303.2012603069952
2785,380.2902877021943
2786,236.74845340147533
2787,384.9965414003094
2788,397.53013953596195
2789,354.7136897809611
2790,274.913629069188
2791,300.6562191549139
2792,368.6240967411535
2793,349.6172203276519
2794,338.7684655696192
2795,274.12121223979295
2796,356.29409796720944
2797,244.86923144955313
2798,521.0582506258525
2799,337.27415837180394
2800,395.42676010348316
2801,240.88848134893985
2802,232.56274434020935
2803,401.47773105046946
2804,358.18999721992293
2805,340.3624238998678
2806,328.59081281198087
2807,269.03435979919254
2808,244.00936057111204
2809,512.3847533336057
2810,347.30517345179845
2811,374.1960233547858
2812,307.7709328439974
2813,370.68447245072
2814,240.22056352792285
2815,338.4886086293066
2816,388.68323413857047
2817,341.373263885319
2818,324.2070610759866
2819,259.3640047971779
2820,297.63689023565325
2821,482.52288362670856
2822,325.91578320732066
2823,342.6541108231517
2824,231.55800248575838
2825,269.00252343505105
2826,289.68779394409137
2827,338.7858851353835
2828,331.5690717545022
2829,310.28904165958807
2830,324.69725970204894
2831,244.02014354471498
2832,300.9855736614829
2833,223.09957934074092
2834,341.18042506713107
2835,394.6149784774281
2836,298.2638459595162
2837,362.9426886357345
2838,248.88802876379572
2839,293.97775441844834
2840,368.634951369979
2841,335.05871442202505
2842,270.3096052264233
2843,521.2281785010354
2844,331.8146911709554
2845,349.55254619437665
2846,324.4110519797949
2847,330.49019173636026
2848,277.7822780834721
2849,352.35153961623837
2850,378.6039814637517
2851,378.3502406683669
2852,338.99493157140097
2853,355.0299208073666
2854,271.43068462933905
2855,609.4581982847504
2856,394.2876372955365
2857,293.6173389519809
2858,318.5975787335974
2859,406.19749856491484
2860,285.5812284509643
2861,419.0146216361974
2862,286.76704445826385
2863,384.6600795857541
2864,372.5771999140331
2865,421.51114533199683
2866,289.6237596063851
2867,343.53558376273946
2868,379.51018370095767
2869,333.4804290970474
2870,345.05712373243904
2871,386.91136084321005
2872,321.8952448990664
2873,405.26041377037865
2874,421.8806459547943
2875,371.46273437693696
2876,261.1767774707866
2877,300.40150383691764
2878,369.5563764051127
2879,419.5177323733589
2880,574.7738673666481
2881,371.59097745201205
2882,326.13649135921486
2883,351.9485823420765
2884,409.93272150973615
2885,450.16344990021423
2886,312.207435739119
2887,359.0242787566012
2888,328.56500215407976
2889,564.0997078920642
2890,266.5439503932446
2891,356.65785956474303
2892,319.4465329297942
2893,314.481557087934
2894,421.3097823995307
2895,401.7224648221177
2896,386.8150072139065
2897,801.2909426187009
2898,390.99496966251917
2899,562.6529746323696
2900,368.398603599684
2901,480.7855637348161
2902,506.2798718765791
2903,436.94767882503925
2904,321.8592338003139
2905,276.67533816231463
2906,337.4876661862062
2907,326.5333895509585
2908,377.01599333249885
2909,337.0559357349176
2910,574.200681585142
2911,541.8053424490179
2912,338.5649482517485
2913,257.97647546425935
2914,493.11910148291554
2915,366.9357750298415
2916,405.67793713588554
2917,382.25497677164043
2918,327.279909642131
2919,314.9095690148422
2920,401.8105580758683
2921,284.00186109114225
2922,468.3618574047667
2923,289.97693306359184
2924,496.84160600712266
2925,426.95126051384113
2926,468.3188017185212
2927,351.48765187951506
2928,262.95693692340916
2929,363.7147573408339
2930,404.4637175694423
2931,279.197353054159
2932,393.64793941474693
2933,344.06024944142274
2934,268.5783117072499
2935,273.7995643377819
2936,360.52662981966944
2937,400.6962346583917
2938,546.8660846721074
2939,309.97421337797664
2940,389.51523003203727
2941,272.8304738048073
2942,258.26075373217833
2943,296.2801299588683
2944,277.9965474391074
2945,371.1137639487383
2946,332.80423506812144
2947,330.7448193237758
2948,378.60851666723465
2949,376.6949045086795
2950,521.9747178258501
2951,262.06324626848885
2952,417.0810422443905
2953,340.49456571373355
2954,422.5518371800507
2955,390.75062582769755
2956,307.14280284736685
2957,367.29460221043934
2958,367.19935184630805
2959,353.75880958753413
2960,269.56455826918045
2961,523.0546973761875
2962,308.3310986449146
2963,387.2052160756589
2964,378.38772557398306
2965,273.62499153690646
2966,248.89330057190782
2967,241.66467350807457
2968,342.46855435681135
2969,349.46181192643826
2970,354.67523307074237
2971,334.7673161945619
2972,355.55772548764475
2973,317.3164727784678
2974,236.95775512692185
2975,309.4873780148214
2976,225.3096310870164
2977,422.213903000885
2978,367.6820379857639
2979,292.2541258151941
2980,343.9826540109722
2981,351.6863806572285
2982,319.13479003928904
2983,249.87196022211165
2984,263.1164660395414
2985,530.3915929485137
2986,343.1520728833702
2987,296.8656288446686
2988,491.7032263289142
2989,233.82591109899448
2990,229.56037540924234
2991,224.724717820044
2992,356.2289728914978
2993,360.18847475169656
2994,335.78801619084277
2995,382.9348840579359
2996,312.7682365910701
2997,305.113486252327
2998,297.66820553735676
2999,255.48087371445808
3000,320.5768851274106
3001,286.23099357576086
3002,221.99998342631062
3003,331.17325519526224
3004,327.4709806833704
3005,269.7151825700021
3006,343.5246187654294
3007,365.9697121101683
3008,213.00825271190192
3009,279.98115773910257
3010,313.53106124011447
3011,256.78074080073986
3012,322.8521222096657
3013,515.5351823776782
3014,235.3893850843155
3015,312.7116434442959
3016,324.63476709550605
3017,305.35190287315083
3018,311.6079826971814
3019,219.52127027089935
3020,297.37412861689285
3021,225.90391854317073
3022,333.0354288734464
3023,325.68473594919357
3024,284.72287138056373
3025,245.6139382215524
3026,211.32015190348312
3027,288.32387576842086
3028,320.656809201661
3029,485.2491062664542
3030,369.87238756947454
3031,320.494698770887
3032,353.76248640877446
3033,239.02026092628515
3034,226.68453208715556
3035,318.71866172604115
3036,487.55511546485883
3037,277.0917946565
3038,302.1781881151344
3039,225.4629807591664
3040,309.7641847813825
3041,288.7270564411245
3042,291.6429095357695
3043,198.5541994611335
3044,317.96556376823355
3045,319.0252813601088
3046,240.27348906785184
3047,274.61280072654756
3048,265.4677514441414
3049,294.5797705734405
3050,372.60402663977965
3051,269.03332566428696
3052,211.39893729799545
3053,203.15078714547747
3054,224.11975527369378
3055,475.6739251237722
3056,320.39775288465756
3057,306.67123291691405
3058,311.4372226265144
3059,306.63590962753796
3060,329.8880873656272
3061,229.76798547718965
3062,293.0125648998279
3063,325.062159845003
3064,240.86718690469505
3065,313.9941674135937
3066,300.43634978595634
3067,351.874415358016
3068,481.31162016063087
3069,309.6129758656245
3070,274.4732460495772
3071,302.8718358531603
3072,303.72086348249684
3073,241.08606492043126
3074,287.09482547702476
3075,345.7147827541852
3076,323.18321281183637
3077,285.44769575730305
3078,378.41608666424406
3079,529.0014647165253
3080,316.915978779267
3081,351.37629573241827
3082,297.08516212232945
3083,244.40349832705803
3084,329.7018382790208
3085,290.6292148269096
3086,287.2570014024944
3087,342.68782826325497
3088,389.2840048833054
3089,285.1181785245424
3090,361.8925571206917
3091,340.63149631189066
3092,377.678677352152
3093,394.85095327717863
3094,278.86285899506606
3095,242.19450437191574
3096,323.7663304785845
3097,337.61394837091314
3098,371.77990001881693
3099,371.38572967247126
3100,393.4082085222891
3101,521.3944228893025
3102,352.0768762347014
3103,329.97348032034245
3104,263.43036963525424
3105,283.370502451457
3106,290.66530635837967
3107,498.07815900827893
3108,343.89619039407637
3109,314.01760338858054
3110,350.01204937319267
3111,237.11171645549194
3112,355.0484828517037
3113,255.25578983685386
3114,381.5583083679215
3115,338.9661005381968
3116,325.39485625529363
3117,335.5736238686534
3118,252.05987036699563
3119,287.74343553988115
3120,328.02334798993144
3121,237.98813490021135
3122,352.5329585400679
3123,296.6580931293456
3124,349.79398106241024
3125,322.69199874426647
3126,223.1282246115344
3127,250.28815588084453
3128,318.9332524422533
3129,243.8650765863103
3130,326.9122224834547
3131,368.6105857104759
3132,304.4307222026159
3133,313.4133689540508
3134,320.65287546147374
3135,499.9434847921013
3136,222.4996933447727
3137,342.13678233900083
3138,296.00235597282426
3139,462.5573574165486
3140,307.3360422936243
3141,303.95365952713263
3142,255.37017388333248
3143,329.7589078499974
3144,228.79468443025064
3145,332.6753658580286
3146,252.71416585991093
3147,336.23427213310896
3148,308.7563008644162
3149,312.20038486741504
3150,341.5910035195029
3151,278.05771743218617
3152,295.3704497506521
3153,322.9081411474494
3154,249.39019811036255
3155,354.3763142123157
3156,220.98057562392086
3157,322.55692468201585
3158,320.5462869710553
3159,242.75063906782162
3160,268.5194649686133
3161,237.78038811822552
3162,301.4803030479207
3163,327.8738730454603
3164,320.4084327475899
3165,494.07373748656516
3166,255.20588220126925
3167,277.39957856815545
3168,357.0752427861972
3169,282.7996489215893
3170,229.27726085045265
3171,309.0035674720014
3172,316.35104670963597
3173,315.8104818004895
3174,227.23389991597693
3175,312.2610464498585
3176,294.4912811841042
3177,233.41973197115317
3178,309.4042550681667
3179,484.3488629596129
3180,251.04846637791027
3181,444.8363118423567
3182,241.81420277027175
3183,221.72920678723997
3184,290.40455907973427
3185,314.01325029009587
3186,227.8157681682277
3187,350.7071106458017
3188,313.23836997354766
3189,331.92401973516377
3190,322.8584386443499
3191,312.00548471299055
3192,249.81210172259395
3193,292.5492464225215
3194,331.5623612994408
3195,239.05457325472725
3196,243.98329009511676
3197,223.2854623285064
3198,315.5719341355912
3199,273.5662598842272
3200,298.7423798870223
3201,301.13860237652847
3202,278.4298015698265
3203,210.50221643110893
3204,354.3760268083448
3205,198.30854847520078
3206,285.92774870369715
3207,316.0488838282037
3208,310.02903537761
3209,244.3358000568887
3210,495.65984240962104
3211,308.8541717365447
3212,326.77267382230184
3213,461.74809430785467
3214,322.7147056780609
3215,284.8100816103455
3216,241.70058472278356
3217,230.4291828047565
3218,409.56237310011545
3219,293.80454110302423
3220,312.0216046884442
3221,503.5628452106824
3222,374.57551154077635
3223,274.90497153660175
3224,533.0280454953783
3225,367.0691101760934
3226,412.8214010872793
3227,359.6326281471243
3228,289.43141947593523
3229,402.91892155023356
3230,280.3888090704653
3231,383.2006650156371
3232,239.24458860380616
3233,360.0724535996869
3234,222.8737507908325
3235,380.8883268060641
3236,515.3322249291908
3237,245.32475600786574
3238,327.6495381104199
3239,333.7955357538716
3240,416.715826217588
3241,355.85547710846214
3242,393.870911222899
3243,370.3978088645559
3244,269.29382235655135
3245,238.61608384349532
3246,345.9362620440955
3247,336.6879080325586
3248,330.62718103828104
3249,362.67071505901987
3250,301.0630909525705
3251,349.76005985635
3252,264.93814017942503
3253,410.48487387511364
3254,248.68694169351622
3255,523.9621386515693
3256,329.3806183722546
3257,219.44262063227274
3258,333.9740487050541
3259,291.3475499436782
3260,335.8128029270856
3261,277.36857175018514
3262,232.70986245194254
3263,347.33456572622885
3264,220.49121703372978
3265,256.20223385354365
3266,322.17053809864206
3267,477.99746439542076
3268,337.2007015133043
3269,301.8923139865672
3270,356.0084246902305
3271,309.04223915680365
3272,292.43620958414544
3273,314.13892795574816
3274,290.5905600037124
3275,239.69779849420848
3276,205.55441553936845
3277,225.10762549428142
3278,311.8754599935989
3279,300.50235190127563
3280,461.74121176585373
3281,349.8111122353371
3282,251.84805084277676
3283,277.78349464864846
3284,350.0058705756616
3285,296.9662890270037
3286,338.6780435195716
3287,325.5796828684998
3288,251.7558479912451
3289,244.98145056383112
3290,313.75800246832335
3291,221.2934316577875
3292,299.50491029295193
3293,467.8993173219978
3294,280.67873399183037
3295,224.41564379104418
3296,315.9389522756209
3297,312.1205875057032
3298,320.70104394009473
3299,296.2685241065347
3300,249.98369773241885
3301,297.9180574853188
3302,213.4298449552851
3303,310.6080117704961
3304,261.7316286713748
3305,346.3120588506337
3306,239.99796954127387
3307,322.12282430951825
3308,454.62996480596166
3309,314.2105860847298
3310,199.70348784954166
3311,309.31467139700203
3312,222.11784963066535
3313,294.2661073931878
3314,280.17769501916905
3315,272.68728435497684
3316,302.11474725795796
3317,242.8386525915278
3318,329.9701519074944
3319,302.3138972471779
3320,199.48194045866921
3321,290.2781594901763
3322,272.56213946924566
3323,459.7934890203616
3324,265.4137985577463
3325,187.46866828863475
3326,228.1337882761389
3327,308.32751983862363
3328,257.3163335587986
3329,253.6133048784933
3330,310.9310075490248
3331,212.8946365006691
3332,238.51066836725164
3333,299.6510787523691
3334,200.4910449829284
3335,341.0798125788627
3336,237.92742659816045
3337,287.67681948444863
3338,460.3086689479468
3339,310.4947352320625
3340,305.78686331073925
3341,272.516320724692
3342,193.99147863896084
3343,240.05020659891161
3344,282.78747096167615
3345,334.21670222409733
3346,302.90758897699106
3347,241.83706204169528
3348,304.20642220068936
3349,203.46083357473032
3350,208.85469991623552
3351,235.7281636493596
3352,273.741648544171
3353,296.54443703643193
3354,290.6878701290823
3355,274.6421721294661
3356,299.36328935597686
3357,338.5415042650157
3358,221.49907327440692
3359,237.7984698506075
3360,464.8589091504542
3361,295.3871934278967
3362,259.3688074679389
3363,298.6324389797845
3364,219.21333601629303
3365,264.72039648000776
3366,242.201639210059
3367,235.8540046008095
3368,318.48287629980194
3369,362.2132879373313
3370,395.10773880153806
3371,337.22094631518024
3372,287.7212244389933
3373,449.59124967133624
3374,275.8266570233574
3375,308.65219943998915
3376,266.1012818144306
3377,241.24484414837642
3378,300.7481781269582
3379,225.9660901633258
3380,268.84662558150086
3381,284.9347173487133
3382,334.7857109380377
3383,520.7824555264364
3384,491.7698576037163
3385,283.8906408393061
3386,372.0801733055928
3387,384.9478238771512
3388,420.81837409057346
3389,358.40577941042585
3390,351.8384321043959
3391,339.59424487123374
3392,279.3543334670694
3393,450.80740015728503
3394,338.57080270208843
3395,456.46613898328815
3396,263.2142061588015
3397,430.7430445289866
3398,352.3801382193735
3399,635.6172270315069
3400,440.66237869508365
3401,587.237900032496
3402,318.9583289988332
3403,348.1376916283926
3404,396.37302488076426
3405,296.2348669478747
3406,299.710222041248
3407,288.8704681311506
3408,266.4220047094434
3409,379.9520798934311
3410,271.56563001180325
3411,282.07627652033085
3412,274.83243680481115
3413,416.49234388037485
3414,474.25162880377394
3415,321.2374206088865
3416,373.8800284192121
3417,322.279000919621
3418,520.1009412262142
3419,339.53574540401536
3420,396.83399775701287
3421,297.58194643071687
3422,316.30038451009585
3423,369.7194391993587
3424,495.3293202068328
3425,431.3149361961189
3426,292.82251518289564
3427,427.94022336502513
3428,367.2827915679916
3429,273.8261294354877
3430,492.1762087633159
3431,357.24248623960176
3432,329.4948330506852
3433,407.10372169164515
3434,436.68365435597667
3435,254.43861747607139
3436,285.234622617911
3437,325.6124467670136
3438,346.6508907877433
3439,312.00087576157193
3440,342.01183141280546
3441,378.22354291348364
3442,400.3491767439313
3443,257.1523609388234
3444,361.1361525796874
3445,496.3632739452743
3446,421.27472686606194
3447,325.02983651871244
3448,262.78543924662597
3449,230.28855477908095
3450,287.91294240755394
3451,274.44287258426886
3452,332.177431114552
3453,509.071892301409
3454,366.8857483215771
3455,312.7404933641774
3456,326.83073808845626
3457,403.634943455796
3458,254.4741478356603
3459,290.3718830146962
3460,329.51467674634813
3461,513.5928091083698
3462,230.86783028243144
3463,349.128634216814
3464,233.64600405089044
3465,382.65024213479694
3466,348.8149253810078
3467,320.4391469326889
3468,360.66881136654683
3469,245.04273892779744
3470,343.7278040376189
3471,321.5094087794491
3472,246.8992116095917
3473,312.28409821455523
3474,285.0398983312284
3475,481.0846252126134
3476,335.53844606205445
3477,323.3081734279152
3478,306.3150441662874
3479,271.5874510225876
3480,231.17355594707783
3481,318.9613306026021
3482,313.637944504298
3483,300.4600071542558
3484,311.7151336080693
3485,223.07960723318857
3486,243.04557189079395
3487,261.8618437967408
3488,269.84492188098284
3489,293.1438630425572
3490,359.19002585829674
3491,218.9057351420189
3492,234.2021300567649
3493,486.04603950668167
3494,310.6944975602979
3495,288.331908593034
3496,250.19099191472785
3497,194.24002679665637
3498,246.59805642473438
3499,302.7334508514506
3500,189.19246109342518
3501,246.45316177277948
3502,316.91072893244956
3503,337.0927348157331
3504,273.8758914167623
3505,281.28297895923214
3506,312.30911770614347
3507,289.3174548241246
3508,222.91965904511923
3509,321.1476309436521
3510,475.0010927715129
3511,241.26424269307668
3512,295.2156222215429
3513,267.29991902727824
3514,274.69798588437254
3515,183.36425066522563
3516,277.6074433832124
3517,432.1908993864773
3518,292.486649820251
3519,259.3076122666109
3520,234.15116759593516
3521,212.27536924915628
3522,335.9674626197472
3523,191.31275090003106
3524,272.8919062729539
3525,285.8061946592673
3526,448.32007788371743
3527,265.6689629463187
3528,276.87590371380503
3529,291.5399007377259
3530,262.74778172637303
3531,278.07872414771475
3532,188.7621110759524
3533,211.8799180553482
3534,233.29049231622975
3535,339.07863571122004
3536,190.08246550615306
3537,299.94567433353825
3538,261.93130111923955
3539,316.98301946529585
3540,262.23476500780237
3541,174.16043103042463
3542,171.81456017401018
3543,276.30110685823786
3544,318.4127398016401
3545,221.9514830875772
3546,257.48957977995576
3547,210.670475888297
3548,285.92802639474525
3549,260.7583392969127
3550,248.7710641213266
3551,269.2070994396239
3552,291.91116292561344
3553,461.81082969863434
3554,297.4400078047421
3555,307.0744504672092
3556,302.77527327436195
3557,715.6838849631174
3558,611.5856042734057
3559,350.36365530012347
3560,646.4534404063144
3561,435.2410931997593
3562,768.2566362129919
3563,323.535977077199
3564,449.74863777541833
3565,844.831359246828
3566,561.5256035622243
3567,1467.4074848095313
3568,882.6023826622907
3569,867.9332324529087
3570,1551.493537879586
3571,1719.1787754239144
3572,1562.890460572791
3573,1109.3033446935303
3574,1743.3866926179512
3575,1867.6851893527657
3576,1195.0500575219257
3577,1107.524429034054
3578,1001.7554597586455
3579,5050.97416532185
3580,2257.5533601832935
3581,2386.3244726451176
3582,2335.6349075459234
3583,2640.976223128675
3584,1607.6746619849137
3585,1587.2724157908485
3586,1399.6412269996233
3587,1569.2291819222548
3588,2230.202438686431
3589,1392.8191864626897
3590,2769.4108092313268
3591,1561.6439532283678
3592,1988.7449006526178
3593,1592.5284759752135
3594,1604.9276055580779
3595,1611.1967514859593
3596,2889.9012168750833
3597,1417.6797352834249
3598,1374.3476914788514
3599,1538.6279367259815
3600,2003.2085708532338
3601,1378.6808620185334
3602,3239.6637845819773
3603,1452.4865600478079
3604,1640.4090465257327
3605,1267.4057720443095
3606,1198.6734788781296
3607,1407.5153850844504
3608,1862.8288332052105
3609,1396.7829699016459
3610,2056.240986010943
3611,1922.301341525549
3612,1854.7494809987725
3613,1480.2870585662522
3614,1537.7855363725496
3615,1349.1215499230389
3616,1256.4951264712777
3617,1819.6128224358388
3618,1433.084061592304
3619,3228.752636396888
3620,1196.145421981002
3621,2065.74216051507
3622,2038.0499701143763
3623,1094.590221623388
3624,1226.4934859637413
3625,1285.0527575114695
3626,1155.8245463258313
3627,1247.0642761959673
3628,1242.3651615650315
3629,1145.35648250825
3630,1299.2280600586896
3631,1218.3436043638328
3632,1337.0125008747
3633,1866.9836146571338
3634,1246.1044226677666
3635,1037.9850794730091
3636,1670.4774037688333
3637,1145.6120019795205
3638,2208.4409012739134
3639,1383.2121563131268
3640,1293.3616721613712
3641,1094.5182268795945
3642,989.7804310737698
3643,902.2850382144452
3644,2562.1968920321888
3645,1277.5180418822774
3646,1440.8853393001693
3647,1340.0589115783464
3648,2072.4600440718336
3649,1130.9478688236368
3650,1323.6481213761588
3651,1658.1486542663388
3652,1232.8433742609661
3653,884.7871056060791
3654,1046.4952431173917
3655,1388.6343844950995
3656,1100.8253600714104
3657,1014.6904862449751
3658,1498.0978433697067
3659,825.6247185258405
3660,1016.6143522891288
3661,1636.4930213646892
3662,1142.187236624967
3663,1487.496419544781
3664,986.1282790266058
3665,1135.922327327437
3666,958.4209406806162
3667,2706.2524937551616
3668,786.2632508421665
3669,1200.1991632359184
3670,1312.3936178850013
3671,1057.4855086939467
3672,933.1141327423068
3673,1644.9032708794662
3674,1031.3721934735906
3675,1098.3663680627917
3676,761.1651553996217
3677,1030.9165414598938
3678,1039.3415691527691
3679,818.4881641992346
3680,1401.415615034348
3681,1807.791415237232
3682,906.0680877850782
3683,1012.963880175637
3684,1459.8623265286722
3685,1073.129423244282
3686,1050.5177335524043
3687,955.4709191038731
3688,1507.6890016686577
3689,880.9564323734514
3690,914.848628045596
3691,1020.4373638628466
3692,1131.606554255358
3693,725.0105577426767
3694,922.5565938794441
3695,882.3296853804238
3696,1011.7146729036613
3697,862.5218301085432
3698,979.598013200816
3699,1832.368272268674
3700,1280.6554659226717
3701,1266.0476362861657
3702,880.0412382911504
3703,1355.088925929601
3704,767.5569635766961
3705,999.1251989491366
3706,817.0970532014969
3707,1304.2199124819067
3708,1335.9198144095851
3709,980.9528307040441
3710,878.5532376806187
3711,886.1249654376622
3712,1007.3459326944253
3713,976.7151847219191
3714,1668.9475232949274
3715,986.3273603432632
3716,946.574481142835
3717,1205.5412193767886
3718,767.1461199539947
3719,869.8984675304328
3720,669.9379023922477
3721,637.3755651929563
3722,942.3647172566687
3723,853.1970820639829
3724,871.878237069431
3725,1667.7041752385376
3726,927.1502537262904
3727,1215.0134413040942
3728,903.9919910796688
3729,1349.1064296699362
3730,780.2717687318037
3731,985.5537707577522
3732,856.8297452236841
3733,684.8789282502798
3734,940.5625666592755
3735,1198.2897019601796
3736,1540.991982844761
3737,667.1154830844375
3738,856.1370571975161
3739,600.3189907511785
3740,1309.863784962026
3741,942.7130498181153
3742,753.0766111040122
3743,1132.3351047385815
3744,796.4252402495107
3745,1297.4098993387827
3746,922.3584155499432
3747,925.443149025347
3748,918.8415865833356
3749,845.2932078027608
3750,956.4815325638639
3751,742.0984957763521
3752,1327.5335028924978
3753,851.7798027857219
3754,1101.263179277785
3755,935.5061946184046
3756,960.9962511434632
3757,935.7652490865778
3758,885.0648145963163
3759,1451.5611498312173
3760,671.3510048619102
3761,863.6381012999225
3762,580.4871624807358
3763,1178.0835612531857
3764,883.7098679732374
3765,795.7728859482837
3766,717.5340797500476
3767,1130.8922908073196
3768,1114.8365585720915
3769,530.592879618842
3770,625.0591858085179
3771,752.4131297920202
3772,968.0752098126384
3773,955.441153423889
3774,845.140345883156
3775,892.1532438779425
3776,1257.5489704599318
3777,862.1951787707712
3778,853.9299197514022
3779,1493.028214116949
3780,882.6616542638142
3781,555.5248974585982
3782,820.7423619246414
3783,823.9431839899974
3784,1153.3960932640994
3785,950.4602012986076
3786,850.9500831231215
3787,814.3257781191596
3788,691.7384745370794
3789,914.269851579906
3790,1125.0424488827093
3791,1132.0658118579865
3792,619.4224216373854
3793,1439.7563231448505
3794,846.9708316634611
3795,764.0283367368731
3796,525.6100557749703
3797,855.8478812418595
3798,1137.4614132032968
3799,1344.5175705788622
3800,822.6206029412891
3801,672.0483479209095
3802,606.4873433911062
3803,1137.4966612710793
3804,903.3804330559325
3805,798.8498347109797
3806,899.7386273475955
3807,1126.0256854623394
3808,730.4125665100406
3809,837.8625412443388
3810,846.0017988906643
3811,583.5444728650109
3812,894.2189306025219
3813,893.6707298918076
3814,796.3487439932697
3815,1461.2231801534733
3816,1069.2073533128678
3817,1001.0850634024453
3818,702.2722004739089
3819,641.8466487165645
3820,1113.6265633057176
3821,802.9028796861095
3822,760.7033570280014
3823,798.0654269145009
3824,811.3835599995022
3825,494.9061304944767
3826,877.1328439002351
3827,881.0426307771105
3828,969.1022217967216
3829,781.6191861869812
3830,1050.4074088384843
3831,471.90132249268913
3832,795.8800358624883
3833,774.3015579984443
3834,760.157848448247
3835,1367.2807896776776
3836,675.9708612916418
3837,595.1487249664282
3838,572.7597192905334
3839,1115.0345235107716
3840,752.5172895982054
3841,765.0699900620095
3842,730.665918833401
3843,1294.8747666883319
3844,646.271968562212
3845,763.8210325168459
3846,1076.020505594991
3847,870.1364893114247
3848,720.5019764569827
3849,770.7158532436749
3850,587.0071260700456
3851,936.7929287227051
3852,528.1857054293534
3853,1012.048102022235
3854,468.44447234846484
3855,877.8199654564564
3856,720.781252110301
3857,1376.4658779455249
3858,454.6706821526474
3859,583.1662580375421
3860,857.0584634465533
3861,542.6427846351415
3862,983.0635951912329
3863,797.0024543307923
3864,714.5531760236275
3865,632.7817472710526
3866,860.4988405010758
3867,1060.8204585674957
3868,879.7503359965701
3869,776.2242927519644
3870,764.2643129851695
3871,680.9452835493953
3872,438.1233562789025
3873,1219.7823202221277
3874,805.8020951643066
3875,885.5285026633262
3876,529.1536304943952
3877,759.3799694539873
3878,769.0716667991454
3879,608.0105623653391
3880,875.8984235364451
3881,560.4031231672802
3882,819.9933175368741
3883,1060.5213749163765
3884,731.1961455752106
3885,972.1673104102509
3886,439.8177269043351
3887,863.1576993924187
3888,710.5565734921656
3889,647.5597733397337
3890,858.5991279246199
3891,855.3553456340204
